id,movie_key,name,source,file_name,script_url,tmdb_title,release_date,tmdb_id,overview,imdb_title,imdb_release_date,imdb_id,dialogue,charinfo,tagged
867,silverbullet,Silver Bullet,imsdb,Silver-Bullet,https://imsdb.com/scripts/Silver-Bullet.html,Silver Bullet,1985-10-10,17898,"The small city of Tarker's Mill is startled by a series of sadistic murders. The population fears that this is the work of a maniac. During a search a mysterious, hairy creature is observed. This strange appearance is noticed once a month. People lock themselves up at night, but there's one boy who's still outside, he's preparing the barbecue.",Silver Bullet,1985,0090021,Silver-Bullet_dialogue.txt,Silver-Bullet_charinfo.txt,Silver-Bullet_parsed.txt
868,silverliningsplaybook,Silver Linings Playbook,imsdb,Silver-Linings-Playbook,https://imsdb.com/scripts/Silver-Linings-Playbook.html,Silver Linings Playbook,2012-11-16,82693,"After spending eight months in a mental institution, a former teacher moves back in with his parents and tries to reconcile with his ex-wife.",Silver Linings Playbook,2012,1045658,Silver-Linings-Playbook_dialogue.txt,Silver-Linings-Playbook_charinfo.txt,Silver-Linings-Playbook_parsed.txt
869,simone,Simone,imsdb,Simone,https://imsdb.com/scripts/Simone.html,Art of Love,2021-10-14,892120,"A mysterious, erotic and haunting love story between a writer/professor at Puerto Rico's leading University and an aspiring artist from the immigrant Chinese community.",Art of Love,2021,5280052,Simone_dialogue.txt,Simone_charinfo.txt,Simone_parsed.txt
870,singlewhitefemale,Single White Female,imsdb,Single-White-Female,https://imsdb.com/scripts/Single-White-Female.html,Single White Female,1992-08-14,9605,"Attractive Manhattanite Allison Jones has it all: a handsome beau, a rent-controlled apartment, and a promising career as a fashion designer. When boyfriend Sam proves unfaithful, Allison strikes out on her own but must use the classifieds to seek out a roommate in order to keep her spacious digs.",Single White Female,1992,0105414,Single-White-Female_dialogue.txt,Single-White-Female_charinfo.txt,Single-White-Female_parsed.txt
871,sisteract,Sister Act,imsdb,Sister-Act,https://imsdb.com/scripts/Sister-Act.html,Sister Act,1992-05-28,2005,"A Reno singer witnesses a mob murder and the cops stash her in a nunnery to protect her from the mob's hitmen. The mother superior does not trust her, and takes steps to limit her influence on the other nuns. Eventually the singer rescues the failing choir and begins helping with community projects, which gets her an interview on TV--and identification by the mob.",Sister Act,1992,0105417,Sister-Act_dialogue.txt,Sister-Act_charinfo.txt,Sister-Act_parsed.txt
872,sixdegreesofseparation,Six Degrees of Separation,imsdb,Six-Degrees-of-Separation,https://imsdb.com/scripts/Six-Degrees-of-Separation.html,Six Degrees of Separation,1993-12-08,23210,"The story of a young, gay, black, con artist who, posing as the son of Sidney Poitier, cunningly maneuvers his way into the lives of a white, upper-class New York family.",Six Degrees of Separation,1993,0108149,Six-Degrees-of-Separation_dialogue.txt,Six-Degrees-of-Separation_charinfo.txt,Six-Degrees-of-Separation_parsed.txt
873,sleeplessinseattle,Sleepless in Seattle,imsdb,Sleepless-in-Seattle,https://imsdb.com/scripts/Sleepless-in-Seattle.html,Sleepless in Seattle,1993-06-24,858,"When Sam Baldwin's wife dies, he is left to bring up his eight-year-old son Jonah alone, and decides to move to Seattle to make a new start. On Christmas Eve, Jonah rings a radio phone-in with his Christmas wish to find a new wife for his dad. Meanwhile in Baltimore, journalist Annie Reed, who is having doubts about her own relationship, is listening in.",Sleepless in Seattle,1993,0108160,NA,NA,NA
874,sleepyhollow,Sleepy Hollow,imsdb,Sleepy-Hollow,https://imsdb.com/scripts/Sleepy-Hollow.html,Sleepy Hollow,1999-11-19,2668,"Ichabod Crane, an eccentric investigator, is determined to stop the murderous Headless Horseman.",Sleepy Hollow,1999,0162661,Sleepy-Hollow_dialogue.txt,Sleepy-Hollow_charinfo.txt,Sleepy-Hollow_parsed.txt
875,slingblade,Sling Blade,imsdb,Sling-Blade,https://imsdb.com/scripts/Sling-Blade.html,Sling Blade,1996-08-30,12498,"Karl Childers, a mentally disabled man, has been in the custody of the state mental hospital since the age of 12 for killing his mother and her lover. Although thoroughly institutionalized, he is deemed fit to be released into the outside world.",Sling Blade,1996,0117666,Sling-Blade_dialogue.txt,Sling-Blade_charinfo.txt,Sling-Blade_parsed.txt
876,slither,Slither,imsdb,Slither,https://imsdb.com/scripts/Slither.html,Slither,2006-03-31,9035,"A small town is taken over by an alien plague, turning residents into zombies and all forms of mutant monsters.",Slither,2006,0439815,Slither_dialogue.txt,Slither_charinfo.txt,Slither_parsed.txt
877,slumdogmillionaire,Slumdog Millionaire,imsdb,Slumdog-Millionaire,https://imsdb.com/scripts/Slumdog-Millionaire.html,Slumdog Millionaire,2008-11-12,12405,"A teenager reflects on his life after being accused of cheating on the Indian version of ""Who Wants to be a Millionaire?"".",Slumdog Millionaire,2008,1010048,Slumdog-Millionaire_dialogue.txt,Slumdog-Millionaire_charinfo.txt,Slumdog-Millionaire_parsed.txt
878,smashed,Smashed,imsdb,Smashed,https://imsdb.com/scripts/Smashed.html,Smashed,2012-01-22,84341,"Kate and Charlie like to have a good time. Their marriage thrives on a shared fondness for music, laughter... and getting smashed. When Kate's partying spirals into hard-core asocial behavior, compromising her job as an elementary schoolteacher, something's got to give. But change isn't exactly a cakewalk. Sobriety means she will have to confront the lies she's been spinning at work, her troubling relationship with her mother, and the nature of her bond with Charlie.",Smashed,2012,2063781,Smashed_dialogue.txt,Smashed_charinfo.txt,Smashed_parsed.txt
879,smokinaces,Smokin' Aces,imsdb,Smokin-Aces,https://imsdb.com/scripts/Smokin%27-Aces.html,Smokin' Aces,2006-12-09,7516,"When a Las Vegas performer-turned-snitch named Buddy Israel decides to turn state's evidence and testify against the mob, it seems that a whole lot of people would like to make sure he's no longer breathing.",Smokin' Aces,2006,0475394,Smokin-Aces_dialogue.txt,Smokin-Aces_charinfo.txt,Smokin-Aces_parsed.txt
880,snatch,Snatch,imsdb,Snatch,https://imsdb.com/scripts/Snatch.html,Snatch,2000-09-01,107,"Unscrupulous boxing promoters, violent bookmakers, a Russian gangster, incompetent amateur robbers and supposedly Jewish jewelers fight to track down a priceless stolen diamond.",Snatch,2000,0208092,NA,NA,NA
881,snowfallingoncedars,Snow Falling On Cedars,imsdb,Snow-Falling-On-Cedars,https://imsdb.com/scripts/Snow-Falling-On-Cedars.html,Snow Falling on Cedars,1999-12-22,10219,"In the 1950s, a Japanese-American fisherman is suspected of killing his neighbour at sea. For Ishmael, a local reporter, the trial strikes a deep emotional chord when he finds his ex-lover is linked to the case. As he investigates the killing, he uncovers some startling clues that lead him to a shocking discovery.",Snow Falling on Cedars,1999,0120834,Snow-Falling-On-Cedars_dialogue.txt,Snow-Falling-On-Cedars_charinfo.txt,Snow-Falling-On-Cedars_parsed.txt
882,snowwhitehuntsman,Snow White and the Huntsman,imsdb,Snow-White-and-the-Huntsman,https://imsdb.com/scripts/Snow-White-and-the-Huntsman.html,Snow White and the Huntsman,2012-05-30,58595,"After the Evil Queen marries the King, she performs a violent coup in which the King is murdered and his daughter, Snow White, is taken captive. Almost a decade later, a grown Snow White is still in the clutches of the Queen. In order to obtain immortality, The Evil Queen needs the heart of Snow White. After Snow escapes the castle, the Queen sends the Huntsman to find her in the Dark Forest.",Snow White and the Huntsman,2012,1735898,Snow-White-and-the-Huntsman_dialogue.txt,Snow-White-and-the-Huntsman_charinfo.txt,Snow-White-and-the-Huntsman_parsed.txt
883,soimarriedaxemurderer,So I Married an Axe Murderer,imsdb,So-I-Married-an-Axe-Murderer,https://imsdb.com/scripts/So-I-Married-an-Axe-Murderer.html,So I Married an Axe Murderer,1993-07-30,10442,"Just after a bad breakup, Charlie MacKenzie falls for lovely butcher Harriet Michaels and introduces her to his parents. But, as voracious consumers of sensational tabloids, his parents soon come to suspect that Harriet is actually a notorious serial killer -- ""Mrs. X"" -- wanted in connection with a string of bizarre honeymoon killings. Thinking his parents foolish, Charlie proposes to Harriet. But while on his honeymoon with her, he begins to fear they were right.",So I Married an Axe Murderer,1993,0108174,So-I-Married-an-Axe-Murderer_dialogue.txt,So-I-Married-an-Axe-Murderer_charinfo.txt,So-I-Married-an-Axe-Murderer_parsed.txt
884,socialnetwork,"Social Network, The",imsdb,Social-Network-The,https://imsdb.com/scripts/Social-Network%2C-The.html,The Social Network,2010-10-01,37799,"In 2003, Harvard undergrad and computer genius Mark Zuckerberg begins work on a new concept that eventually turns into the global social network known as Facebook. Six years later, he is one of the youngest billionaires ever, but Zuckerberg finds that his unprecedented success leads to both personal and legal complications when he ends up on the receiving end of two lawsuits, one involving his former friend.",The Social Network,2010,1285016,Social-Network-The_dialogue.txt,Social-Network-The_charinfo.txt,Social-Network-The_parsed.txt
885,solaris,Solaris,imsdb,Solaris,https://imsdb.com/scripts/Solaris.html,Solaris,2002-11-27,2103,A troubled psychologist is sent to investigate the crew of an isolated research station orbiting a bizarre planet.,Solaris,2002,0307479,Solaris_dialogue.txt,Solaris_charinfo.txt,Solaris_parsed.txt
886,soldier,Soldier,imsdb,Soldier,https://imsdb.com/scripts/Soldier.html,Soldier,1998-10-23,9425,"Sergeant Todd is a veteran soldier for an elite group of the armed forces. After being defeated by a new breed of genetically engineered soldiers, he is dumped on a waste planet and left for dead. He soon interacts with a group of crash survivors who lead out a peaceful existence. The peace is broken as the new soldiers land on the planet to eliminate the colony, which Sergeant Todd must defend.",Soldier,1998,0120157,Soldier_dialogue.txt,Soldier_charinfo.txt,Soldier_parsed.txt
887,someonetowatchoverme,Someone To Watch Over Me,imsdb,Someone-To-Watch-Over-Me,https://imsdb.com/scripts/Someone-To-Watch-Over-Me.html,Someone to Watch Over Me,1987-10-09,31650,"Claire Gregory, an upper class New York personality, witnesses a murder in a luxurious nightclub. Detective Mike Keegan, recently promoted, is assigned to protect her.",Someone to Watch Over Me,1987,0094008,Someone-To-Watch-Over-Me_dialogue.txt,Someone-To-Watch-Over-Me_charinfo.txt,Someone-To-Watch-Over-Me_parsed.txt
888,somethingsgottagive,Something's Gotta Give,imsdb,Somethings-Gotta-Give,https://imsdb.com/scripts/Something%27s-Gotta-Give.html,Something's Gotta Give,2003-12-12,6964,"Harry Sanborn is an aged music industry exec with a fondness for younger women like Marin, his latest trophy girlfriend. Things get a little awkward when Harry suffers a heart attack at the home of Marin's mother, Erica. Left in the care of Erica and his doctor, a love triangle starts to take shape.",Something's Gotta Give,2003,0337741,NA,NA,NA
